Tree,Lat,Lat ',Long,Long '
TV3830,37,26.735,115,27.545
TV3831,37,26.741,115,27.548
TV3832,37,26.732,115,27.551
TV3833,37,26.737,115,27.554
TV3834,37,26.737,115,27.554
TV3835,37,26.740,115,27.558
TV3836,37,26.740,115,27.560
TV3837,37,26.740,115,27.560
TV3838,37,26.735,115,27.561
TV3839,37,26.736,115,27.567
TV3840,37,26.740,115,27.568
TV3841,37,26.740,115,28.058
TV3842,37,26.742,115,28.055
TV3843,37,26.736,115,28.051
TV3844,37,26.736,115,28.051
TV3845,37,26.736,115,28.051
TV3846,37,26.736,115,28.051
TV3847,37,26.736,115,28.051
TV3848,37,26.736,115,28.051
TV3849,37,26.736,115,28.051
TV3850,37,26.735,115,28.058
TV3851,37,26.738,115,28.060
TV3852,37,26.738,115,28.061
TV3853,37,26.734,115,28.066
TV3854,37,26.735,115,28.069
TV3855,37,26.742,115,28.070
TV3856,37,26.746,115,28.083
TV3857,37,26.751,115,28.086
TV3858,37,26.751,115,28.086
TV3859,37,26.751,115,28.086
TV3860,37,26.751,115,28.086
TV3861,37,26.751,115,28.086
TV3862,37,26.751,115,28.086
TV3863,37,26.751,115,28.086
TV3864,37,26.749,115,28.082
TV3865,37,26.754,115,28.081
TV4001,37,29.336,115,31.645
TV4002,37,29.336,115,31.645
TV4003,37,29.334,115,31.643
TV4004,37,29.328,115,31.636
TV4005,37,29.339,115,31.633
TV4006,37,29.331,115,31.633
TV4007,37,29.340,115,31.651
TV4008,37,29.350,115,31.652
TV4009,37,29.339,115,31.659
TV4010,37,29.335,115,31.664
TV4011,37,29.331,115,31.655
TV4251,37,28.685,115,31.524
TV4252,37,28.595,115,31.426
TV4253,37,28.605,115,31.458
TV4254,37,28.621,115,31.433
TV4255,37,28.508,115,31.381
TV4256,37,28.534,15,31.331
TV4257,37,28.455,15,31.295
TV4258,37,28.468,15,31.289
TV4259,37,28.448,15,31.265
TV4260,37,28.440,15,31.251
TV4261,37,28.452,15,31.241
TV4262,37,28.465,15,31.233
TV4263,37,28.394,15,31.167
TV4264,37,28.406,15,31.160
TV4265,37,28.408,15,31.158
TV4266,37,28.374,15,31.179
TV4267,37,28.366,15,31.201
TV4268,37,28.368,15,31.167
TV4269,37,28.358,15,31.154
TV4270,37,28.357,15,31.148
TV4271,37,28.382,15,31.136
TV4272,37,28.302,15,31.069
TV4273,37,28.309,15,31.063
TV4274,37,28.296,15,31.055
TV4275,37,28.308,15,31.043
TV4276,37,28.329,15,31.067
TV4277,37,28.326,15,31.077
TV4278,37,28.313,15,31.094
TV4279,37,28.300,15,31.096
TV4280,37,28.290,15,31.097
TV4281,37,28.288,15,31.098
TV4282,37,28.288,15,31.045
TV4283,37,28.193,15,30.951
TV4284,37,28.217,15,30.936
TV4285,37,28.217,15,30.930
TV4286,37,28.217,15,30.924
TV4287,37,28.218,15,30.922
TV4288,37,28.207,15,30.925
TV4289,37,28.185,15,30.940
TV4290,37,28.191,15,30.964
TV4291,37,28.215,15,30.961
TV4292,37,28.227,15,30.925
TV4293,37,28.135,15,30.847
TV4294,37,28.131,15,30.834
TV4295,37,28.131,15,30.834
TV4296,37,28.123,15,30.858
TV4297,37,28.114,15,30.841
TV4298,37,28.123,15,30.837
TV4299,37,28.115,15,30.828
TV4300,37,28.150,15,30.863
TV4301,37,28.153,15,30.845
TV4302,37,28.139,15,30.856
TV4303,37,28.056,15,30.749
TV4304,37,28.049,15,30.755
TV4305,37,28.047,15,30.743
TV4306,37,28.062,15,30.745
TV4307,37,28.055,15,30.735
TV4308,37,28.065,15,30.760
TV4309,37,28.069,15,30.768
TV4310,37,28.070,15,30.772
TV4311,37,28.058,15,30.774
TV4312,37,28.054,15,30.777
TV4313,37,27.980,15,30.653
TV4314,37,27.976,15,30.659
TV4315,37,27.977,15,30.663
TV4316,37,27.971,15,30.655
TV4317,37,27.976,15,30.642
TV4318,37,27.979,15,30.639
TV4319,37,27.988,15,30.656
TV4320,37,27.992,15,30.665
TV4321,37,27.991,15,30.670
TV4322,37,27.986,15,30.667
TV4501,37,28.949,115,31.539
TV4502,37,28.805,115,31.342
TV4503,37,28.777,115,31.315
TV4504,37,28.774,115,31.300
TV4505,37,28.719,115,31.232
TV4506,37,28.712,115,31.220
TV4507,37,28.703,115,31.225
TV4508,37,28.605,15,31.124
TV4509,37,28.605,15,31.161
TV4510,37,28.613,15,31.160
TV4511,37,28.618,15,31.149
TV4512,37,28.638,15,31.153
TV4513,37,28.645,15,31.141
TV4514,37,28.644,15,31.138
TV4515,37,28.637,15,31.135
TV4516,37,28.636,15,31.134
TV4517,37,28.621,15,31.119
TV4518,37,28.547,15,31.040
TV4519,37,28.552,15,31.038
TV4520,37,28.553,15,31.051
TV4521,37,28.552,15,31.068
TV4522,37,28.549,15,31.070
TV4523,37,28.541,15,31.067
TV4524,37,28.536,15,31.059
TV4525,37,28.530,15,31.057
TV4526,37,28.531,15,31.049
TV4527,37,28.531,15,31.049
TV4528,37,28.471,15,30.956
TV4529,37,28.474,15,30.956
TV4530,37,28.495,15,30.962
TV4531,37,28.496,15,30.959
TV4532,37,28.474,15,30.975
TV4533,37,28.476,15,30.975
TV4534,37,28.446,15,30.954
TV4535,37,28.465,15,30.935
TV4536,37,28.472,15,30.924
TV4537,37,28.473,15,30.923
TV4538,37,28.362,15,30.809
TV4539,37,28.357,15,30.798
TV4540,37,28.359,15,30.797
TV4541,37,28.371,15,30.814
TV4542,37,28.373,15,30.805
TV4543,37,28.374,15,30.812
TV4544,37,28.377,15,30.808
TV4545,37,28.380,15,30.806
TV4546,37,28.377,15,30.800
TV4547,37,28.376,15,30.796
TV4547,37,28.376,115,30.797
TV4548,37,28.289,115,30.707
TV4549,37,28.295,115,30.703
TV4550,37,28.298,115,30.710
TV4551,37,28.303,115,30.708
TV4552,37,28.284,115,30.700
TV4553,37,28.277,115,30.702
TV4554,37,28.277,115,30.702
TV4555,37,28.269,115,30.704
TV4556,37,28.273,115,30.722
TV4557,37,28.280,115,30.734
TV4558,37,28.217,115,30.613
TV4559,37,28.217,115,30.623
TV4560,37,28.216,115,30.636
TV4561,37,28.196,115,30.623
TV4562,37,28.197,115,30.610
TV4563,37,28.201,115,30.596
TV4564,37,28.203,115,30.590
TV4565,37,28.203,115,30.590
TV4566,37,28.208,115,30.588
TV4567,37,28.209,115,30.594
TV4568,37,28.138,115,30.517
TV4569,37,28.139,115,30.519
TV4570,37,28.141,115,30.517
TV4571,37,28.133,115,30.519
TV4572,37,28.132,115,30.520
TV4573,37,28.136,115,30.524
TV4751,37,29.537,115,31.642
TV4752,37,29.512,115,31.642
TV4753,37,29.429,115,31.508
TV4754,37,29.453,115,31.530
TV4755,37,29.355,115,31.431
TV4756,37,29.361,115,31.393
TV4757,37,29.333,115,31.433
TV4758,37,29.272,115,31.326
TV4759,37,29.275,115,31.337
TV4760,37,29.201,115,31.231
TV4761,37,29.203,115,31.245
TV4762,37,29.212,115,31.262
TV4763,37,29.216,115,31.244
TV4764,37,29.193,115,31.213
TV4765,37,29.122,115,31.123
TV4766,37,29.117,115,31.116
TV4767,37,29.112,115,31.126
TV4768,37,29.113,115,31.128
TV4769,37,29.104,115,31.126
TV4770,37,29.109,115,31.134
TV4771,37,29.115,115,31.148
TV4772,37,29.107,115,31.155
TV4773,37,29.109,115,31.158
TV4774,37,29.116,115,31.163
TV4775,37,29.130,115,31.143
TV4776,37,29.134,115,31.133
TV4777,37,29.144,115,31.137
TV4778,37,29.144,115,31.137
TV4779,37,29.053,115,31.044
TV4780,37,29.054,115,31.037
TV4781,37,29.055,115,31.024
TV4782,37,29.047,115,31.027
TV4783,37,29.048,115,31.015
TV4784,37,29.032,115,31.033
TV4785,37,29.034,115,31.041
TV4786,37,29.029,115,31.040
TV4787,37,29.029,115,31.050
TV4788,37,29.042,115,31.059
TV4789,37,28.967,115,30.930
TV4790,37,28.967,115,30.923
TV4791,37,28.956,115,30.948
TV4792,37,28.949,115,30.951
TV4793,37,28.973,115,30.969
TV4794,37,28.979,115,30.974
TV4795,37,28.981,115,30.972
TV4796,37,28.986,115,30.961
TV4797,37,28.981,115,30.954
TV4798,37,28.987,115,30.950
TV4799,37,28.903,115,30.845
TV4800,37,28.907,115,30.847
TV4801,37,28.909,115,30.848
TV4802,37,28.905,115,30.855
TV4803,37,28.905,115,30.855
TV4804,37,28.897,115,30.860
TV4805,37,28.890,115,30.861
TV4806,37,28.888,115,30.840
TV4807,37,28.879,115,30.850
TV4808,37,28.894,115,30.829
TV4809,37,28.824,115,30.741
TV4810,37,28.828,115,30.733
TV4811,37,28.813,115,30.741
TV4812,37,28.810,115,30.742
TV4813,37,28.811,115,30.742
TV4814,37,28.804,115,30.742
TV4815,37,28.812,115,30.754
TV4816,37,28.813,115,30.757
TV4817,37,28.813,115,30.757
TV4818,37,28.816,115,30.759
TV4819,37,28.740,115,30.649
TV4820,37,28.742,115,30.634
TV4821,37,28.740,115,30.639
TV4822,37,28.740,115,30.665
TV4823,37,28.739,115,30.669
TV4824,37,28.720,115,30.639
TV4825,37,28.749,115,30.663
TV4826,37,28.757,115,30.658
TV4827,37,28.752,115,30.635
TV4828,37,28.744,115,30.669
TV4829,37,28.588,115,30.455
TV4830,37,28.586,115,30.448
TV4831,37,28.582,115,30.452
TV4832,37,28.579,115,30.454
TV4833,37,28.584,115,30.469
TV4834,37,28.575,115,30.441
TV4835,37,28.580,115,30.433
TV4836,37,28.581,115,30.433
TV4837,37,28.580,115,30.434
TV4838,37,28.600,115,30.444
TV4839,37,28.602,115,30.445
TV5001,37,30.188,115,30.643
TV5002,37,30.001,115,30.467
TV5003,37,30.039,115,30.439
TV5004,37,30.046,115,30.477
TV5005,37,29.886,115,30.307
TV5006,37,29.864,115,30.314
TV5007,37,29.845,115,30.266
TV5008,37,29.790,115,30.196
TV5009,37,29.790,115,30.210
TV5010,37,29.789,115,30.211
TV5011,37,29.785,115,30.207
TV5012,37,29.775,115,30.178
TV5013,37,29.783,115,30.173
TV5014,37,29.795,115,30.198
TV5015,37,28.984,115,29.287
TV5016,37,28.984,115,29.294
TV5017,37,28.985,115,29.302
TV5018,37,28.986,115,29.278
TV5019,37,28.988,115,29.282
TV5020,37,28.994,115,29.278
TV5021,37,28.995,115,29.286
TV5022,37,28.995,115,29.290
TV5023,37,28.995,115,29.290
TV5024,37,28.972,115,29.278
TV5025,37,29.056,115,29.376
TV5026,37,29.056,115,29.376
TV5027,37,29.056,115,29.370
TV5028,37,29.063,115,29.369
TV5029,37,29.063,115,29.369
TV5030,37,29.068,115,29.371
TV5031,37,29.071,115,29.377
TV5032,37,29.072,115,29.362
TV5033,37,29.052,115,29.388
TV5034,37,29.066,115,29.393
TV5035,37,29.148,115,29.471
TV5036,37,29.153,115,29.478
TV5037,37,29.153,115,29.478
TV5038,37,29.153,115,29.480
TV5039,37,29.155,115,29.474
TV5040,37,29.149,115,29.456
TV5041,37,29.145,115,29.447
TV5042,37,29.139,115,29.440
TV5043,37,29.139,115,29.455
TV5044,37,29.131,115,29.455
TV5045,37,29.222,115,29.570
TV5046,37,29.225,115,29.572
TV5047,37,29.226,115,29.576
TV5048,37,29.228,115,29.578
TV5049,37,29.215,115,29.562
TV5050,37,29.218,115,29.552
TV5051,37,29.217,115,29.551
TV5052,37,29.222,115,29.545
TV5053,37,29.222,115,29.545
TV5054,37,29.227,115,29.545
TV5055,37,29.304,115,29.646
TV5056,37,29.306,115,29.640
TV5057,37,29.306,115,29.640
TV5058,37,29.309,115,29.645
TV5059,37,29.316,115,29.650
TV5060,37,29.316,115,29.650
TV5061,37,29.316,115,29.650
TV5062,37,29.315,115,29.644
TV5063,37,29.298,115,29.652
TV5064,37,29.298,115,29.650
TV5065,37,29.404,115,29.729
TV5066,37,29.409,115,29.724
TV5067,37,29.415,115,29.742
TV5068,37,29.393,115,29.762
TV5069,37,29.394,115,29.764
TV5070,37,29.398,115,29.766
TV5071,37,29.393,115,29.772
TV5072,37,29.393,115,29.772
TV5073,37,29.383,115,29.743
TV5074,37,29.375,115,29.726
TV5075,37,29.393,115,29.750
TV5076,37,29.451,115,29.832
TV5077,37,29.455,115,29.828
TV5078,37,29.457,115,29.817
TV5079,37,29.466,115,29.825
TV5080,37,29.471,115,29.818
TV5081,37,29.493,115,29.825
TV5082,37,29.483,115,29.840
TV5083,37,29.482,115,29.843
TV5084,37,29.487,115,29.852
TV5085,37,29.464,115,29.851
TV5086,37,29.533,115,29.925
TV5087,37,29.644,115,29.991
TV5088,37,29.651,115,30.033
TV5100,37,28.890,115,31.082
TV5101,37,28.886,115,31.084
TV5102,37,28.885,115,31.084
TV5103,37,28.883,115,31.084
TV5104,37,28.889,115,31.094
TV5105,37,28.897,115,31.089
TV5106,37,28.900,115,31.078
TV5107,37,28.878,115,31.084
TV5108,37,28.878,115,31.090
TV5109,37,28.877,115,31.093
TV5110,37,28.878,115,31.095
TV5111,37,28.935,115,31.187
TV5112,37,28.928,115,31.181
TV5113,37,28.928,115,31.181
TV5114,37,28.946,115,31.174
TV5115,37,28.949,115,31.167
TV5116,37,28.953,115,31.158
TV5117,37,28.957,115,31.165
TV5118,37,28.964,115,31.167
TV5119,37,28.944,115,31.153
TV5120,37,28.936,115,31.144
TV5121,37,28.932,115,31.152
TV5122,37,28.567,115,31.131
TV5123,37,28.560,115,31.135
TV5124,37,28.579,115,31.128
TV5125,37,28.578,115,31.142
TV5126,37,28.577,115,31.143
TV5127,37,28.537,115,31.155
TV5128,37,28.537,115,31.148
TV5129,37,28.537,115,31.145
TV5130,37,28.540,115,31.126
TV5131,37,28.548,115,31.114
TV5132,37,28.577,115,31.099
TV5133,37,28.705,115,31.382
TV5134,37,28.716,115,31.368
TV5135,37,28.720,115,31.364
TV5136,37,28.692,115,31.376
TV5137,37,28.683,115,31.392
TV5138,37,28.678,115,31.367
TV5139,37,28.657,115,31.385
TV5140,37,28.652,115,31.402
TV5141,37,28.659,115,31.398
TV5142,37,28.674,115,31.408
TV5143,37,28.685,115,31.418
TV5144,37,27.897,115,29.434
TV5145,37,27.897,115,29.438
TV5146,37,27.896,115,29.431
TV5147,37,27.895,115,29.426
TV5148,37,27.895,115,29.426
TV5149,37,27.891,115,29.439
TV5150,37,27.897,115,29.445
TV5151,37,27.890,115,29.431
TV5152,37,27.890,115,29.431
TV5153,37,27.890,115,29.431
TV5154,37,27.892,115,29.426
TV5155,37,27.885,115,29.388
TV5156,37,27.886,115,29.387
TV5157,37,27.886,115,29.387
TV5158,37,27.886,115,29.387
TV5159,37,27.886,115,29.387
TV5160,37,27.886,115,29.387
TV5161,37,27.885,115,29.388
TV5162,37,27.886,115,29.388
TV5163,37,27.890,115,29.382
TV5164,37,27.892,115,29.382
TV5165,37,27.894,115,29.388
TV5166,37,27.882,115,29.383
TV5167,37,27.888,115,29.397
TV5168,37,27.891,115,29.397
TV5169,37,27.888,115,29.400
TV5170,37,27.894,115,29.398
TV5171,37,27.880,115,29.470
TV5172,37,27.884,115,29.465
TV5173,37,27.880,115,29.462
TV5174,37,27.870,115,29.459
TV5175,37,27.860,115,29.464
TV5176,37,27.868,115,29.464
TV5177,37,27.868,115,29.476
TV5178,37,27.868,115,29.476
TV5179,37,27.887,115,29.479
TV5180,37,27.863,115,29.483
TV5181,37,27.887,115,29.474
TV5182,37,27.773,115,29.530
TV5183,37,27.772,115,29.534
TV5184,37,27.777,115,29.534
TV5185,37,27.773,115,29.525
TV5186,37,27.768,115,29.527
TV5187,37,27.773,115,29.521
TV5188,37,27.775,115,29.523
TV5189,37,27.777,115,29.530
TV5190,37,27.779,115,29.542
TV5191,37,27.772,115,29.544
TV5192,37,27.772,115,29.543
TV5193,37,27.586,115,29.282
TV5194,37,27.587,115,29.279
TV5195,37,27.583,115,29.276
TV5196,37,27.580,115,29.283
TV5197,37,27.580,115,29.280
TV5198,37,27.591,115,29.290
TV5199,37,27.595,115,29.279
TV5200,37,27.597,115,29.271
TV5201,37,27.600,115,29.281
TV5202,37,27.600,115,29.280
TV5203,37,27.602,115,29.280
TV5204,37,27.520,115,29.275
TV5205,37,27.521,115,29.270
TV5206,37,27.528,115,29.267
TV5207,37,27.528,115,29.268
TV5208,37,27.516,115,29.277
TV5209,37,27.513,115,29.275
TV5210,37,27.515,115,29.266
TV5211,37,27.530,115,29.281
TV5212,37,27.534,115,29.271
TV5213,37,27.537,115,29.274
TV5214,37,27.538,115,29.274
TV5215,37,28.026,115,30.975
TV5216,37,28.030,115,30.979
TV5217,37,28.018,115,30.964
TV5218,37,28.013,115,30.969
TV5219,37,28.003,115,30.970
TV5220,37,28.011,115,30.992
TV5221,37,28.043,115,30.997
TV5222,37,28.045,115,31.005
TV5223,37,28.052,115,30.964
TV5224,37,28.018,115,30.942
TV5225,37,28.013,115,30.949
TV5226,37,27.988,115,30.883
TV5227,37,27.996,115,30.892
TV5228,37,28.001,115,30.888
TV5229,37,28.002,115,30.886
TV5230,37,28.002,115,30.882
TV5231,37,28.005,115,30.881
TV5232,37,28.006,115,30.888
TV5233,37,28.010,115,30.881
TV5234,37,27.987,115,30.868
TV5235,37,27.981,115,30.868
TV5236,37,27.979,115,30.899
TV5237,37,27.915,115,30.739
TV5238,37,27.919,115,30.737
TV5239,37,27.916,115,30.745
TV5240,37,27.930,115,30.750
TV5241,37,27.939,115,30.747
TV5242,37,27.946,115,30.739
TV5243,37,27.941,115,30.729
TV5244,37,27.916,115,30.725
TV5245,37,27.901,115,30.730
TV5246,37,27.901,115,30.734
TV5247,37,27.927,115,30.766
TV5248,37,27.961,115,30.515
TV5249,37,27.953,115,30.512
TV5250,37,27.953,115,30.503
TV5251,37,27.956,115,30.504
TV5252,37,27.954,115,30.500
TV5253,37,27.963,115,30.503
TV5254,37,27.961,115,30.495
TV5255,37,27.971,115,30.504
TV5256,37,27.973,115,30.504
TV5257,37,27.975,115,30.511
TV5258,37,27.977,115,30.506
TV5259,37,26.779,115,29.062
TV5260,37,26.784,115,29.074
TV5261,37,26.789,115,29.067
TV5262,37,26.788,115,29.033
TV5263,37,26.788,115,29.028
TV5264,37,26.788,115,29.028
TV5265,37,26.780,115,29.030
TV5266,37,26.781,115,29.089
TV5267,37,26.766,115,29.087
TV5268,37,26.770,115,29.101
TV5269,37,26.744,115,29.082
TV5270,37,26.878,115,29.021
TV5271,37,26.879,115,29.025
TV5272,37,26.873,115,29.020
TV5273,37,26.879,115,29.021
TV5274,37,26.880,115,29.027
TV5275,37,26.877,115,29.030
TV5276,37,26.873,115,29.034
TV5277,37,26.872,115,29.037
TV5278,37,26.866,115,29.031
TV5279,37,26.858,115,29.019
TV5280,37,26.886,115,29.023
TV5281,37,26.567,115,29.140
TV5282,37,26.564,115,29.142
TV5283,37,26.568,115,29.125
TV5284,37,26.573,115,29.118
TV5285,37,26.566,115,29.161
TV5286,37,26.562,115,29.169
TV5287,37,26.552,115,29.176
TV5288,37,26.548,115,29.183
TV5289,37,26.530,115,29.155
TV5290,37,26.516,115,29.126
TV5291,37,26.535,115,29.112
TV5292,37,26.424,115,29.276
TV5293,37,26.419,115,29.264
TV5294,37,26.406,115,29.272
TV5295,37,26.408,115,29.286
TV5296,37,26.402,115,29.285
TV5297,37,26.435,115,29.262
TV5298,37,26.431,115,29.261
TV5299,37,26.438,115,29.259
TV5300,37,26.438,115,29.257
TV5301,37,26.450,115,29.266
TV5302,37,26.460,115,29.276
TV5303,37,28.688,115,30.677
TV5304,37,28.690,115,30.675
TV5305,37,28.690,115,30.676
TV5306,37,28.685,115,30.674
TV5307,37,28.696,115,30.677
TV5308,37,28.703,115,30.677
TV5309,37,28.678,115,30.689
TV5310,37,28.677,115,30.693
TV5311,37,28.682,115,30.695
TV5312,37,28.695,115,30.703
TV5313,37,28.669,115,30.691
TV6000,37,28.877,115,30.385
TV6001,37,25.936,115,26.736
TV6002,37,25.913,115,26.781
TV6003,37,25.910,115,26.785
TV6004,37,25.890,115,26.765
TV6005,37,25.860,115,26.738
TV6006,37,25.860,115,26.736
TV6007,37,25.843,115,26.765
TV6008,37,25.950,115,26.758
TV6009,37,25.950,115,26.781
TV6010,37,25.949,115,26.789
TV6011,37,25.941,115,26.824
TV6012,37,25.907,115,26.921
TV6013,37,25.898,115,26.927
TV6014,37,25.901,115,26.971
TV6015,37,25.925,115,27.009
TV6016,37,25.935,115,27.045
TV6017,37,25.911,115,27.098
TV6018,37,25.925,115,27.114
TV6019,37,25.913,115,27.135
TV6020,37,25.918,115,27.159
TV6021,37,25.870,115,27.117
TV6022,37,25.863,115,27.129
TV6023,37,25.880,115,26.694
TV6024,37,25.870,115,26.672
TV6025,37,25.850,115,26.666
TV6026,37,25.842,115,26.647
TV6027,37,25.824,115,26.682
TV6028,37,25.808,115,26.628
TV6029,37,25.792,115,26.627
TV6030,37,25.753,115,26.589
TV6031,37,25.770,115,26.596
TV6032,37,25.765,115,26.602
TV6033,37,25.746,115,26.604
TV6034,37,25.742,115,26.611
TV6035,37,25.709,115,26.559
TV6036,37,25.706,115,26.555
TV6037,37,25.704,115,26.548
TV6038,37,25.706,115,26.536
TV6039,37,25.706,115,26.519
TV6040,37,25.692,115,26.478
TV6041,37,25.686,115,26.463
TV6042,37,25.602,115,26.457
TV6043,37,25.665,115,26.498
TV6044,37,25.657,115,26.520
TV6045,37,25.644,115,26.524
TV6046,37,25.620,115,26.526
TV6047,37,25.715,115,26.547
TV6048,37,25.584,115,26.577
TV6049,37,25.573,115,26.579
TV6050,37,25.557,115,26.598
TV6051,37,25.606,115,26.694
TV6052,37,25.622,115,26.719
TV6053,37,25.643,115,26.720
TV6054,37,25.924,115,26.751
TV6055,37,25.842,115,26.860
TV6056,37,25.830,115,26.841
TV6057,37,25.829,115,26.831
TV6058,37,25.840,115,26.916
TV6059,37,25.798,115,26.956
TV6060,37,25.817,115,26.977
TV6061,37,25.825,115,27.003
TV6062,37,25.821,115,27.015
TV6063,37,25.790,115,27.042
TV6064,37,25.777,115,27.109
TV6065,37,25.819,115,27.147
TV6066,37,25.802,115,27.170
TV6067,37,25.811,115,27.206
TV6068,37,25.825,115,27.234
TV6069,37,25.845,115,27.241
TV6070,37,25.829,115,27.313
TV6071,37,25.823,115,27.354
TV6072,37,25.822,115,27.376
TV6073,37,25.840,115,27.387
TV6074,37,25.863,115,27.379
TV6075,37,25.805,115,27.341
TV6076,37,25.810,115,27.328
TV6077,37,25.816,115,27.317
TV6078,37,25.791,115,27.321
TV6079,37,25.765,115,27.292
TV6080,37,25.720,115,27.279
TV6081,37,25.719,115,27.301
TV6082,37,25.689,115,27.289
TV6083,37,25.681,115,27.290
TV6084,37,25.665,115,27.302
TV6085,37,25.640,115,27.225
TV6086,37,25.646,115,27.190
TV6087,37,25.610,115,27.132
TV6088,37,25.608,115,27.130
TV6089,37,25.606,115,27.130
TV6090,37,25.613,115,27.105
TV6101,37,26.949,115,27.828
TV6102,37,26.944,115,27.822
TV6103,37,26.944,115,27.822
TV6104,37,26.941,115,27.835
TV6105,37,26.947,115,27.832
TV6106,37,26.945,115,27.842
TV6107,37,31.601,115,27.825
TV6108,37,26.973,115,27.868
TV6109,37,26.985,115,27.849
TV6110,37,26.952,115,27.831
TV6111,37,26.159,115,27.494
TV6112,37,26.963,115,27.805
TV6113,37,26.962,115,27.801
TV6114,37,26.971,115,27.787
TV6115,37,26.975,115,27.784
TV6116,37,26.971,115,27.785
TV6117,37,26.971,115,27.843
TV6118,37,26.932,115,27.762
TV6119,37,26.925,115,27.767
TV6120,37,26.906,115,27.787
TV6121,37,26.905,115,27.833
TV6122,37,26.898,115,27.843
TV6123,37,26.912,115,27.832
TV6124,37,26.943,115,27.796
TV6125,37,26.908,115,27.794
TV6126,37,26.925,115,27.802
TV6127,37,26.926,115,27.805
TV6128,37,26.925,115,27.802
TV6129,37,26.929,115,27.806
TV6130,37,26.925,115,27.805
TV6131,37,26.922,115,27.797
TV6132,37,26.920,115,27.870
TV6133,37,26.934,115,27.854
TV6134,37,26.934,115,27.805
TV6135,37,26.939,115,27.850
TV6136,37,26.950,115,27.824
TV6137,37,26.964,115,27.818
TV6138,37,26.918,115,27.831
TV6139,37,26.963,115,27.849
TV6140,37,26.966,115,27.849
TV6141,37,26.947,115,27.862
TV6142,37,26.956,115,27.861
TV6144,37,26.962,115,27.859
TV6145,37,26.963,115,27.790
TV6146,37,26.949,115,27.825
TV6300,37,26.702,115,28.472
TV6301,37,26.744,115,28.478
TV6302,37,26.661,115,28.451
TV6303,37,26.500,115,28.410
TV6304,37,26.500,115,28.409
TV6305,37,26.400,115,28.412
TV6306,37,26.280,115,28.529
TV6307,37,26.238,115,28.511
TV6308,37,26.221,115,28.466
TV6309,37,26.223,115,28.460
TV6310,37,26.247,115,28.472
TV6311,37,26.792,115,28.487
TV6312,37,26.504,115,28.283
TV6313,37,26.511,115,28.290
TV6314,37,26.399,115,28.328
TV6315,37,26.269,115,28.348
TV6316,37,26.266,115,28.370
TV6317,37,26.253,115,28.486
TV6318,37,26.175,115,28.223
TV6319,37,26.141,115,28.180
TV6320,37,26.188,115,27.962
TV6321,37,26.244,115,27.681
TV6322,37,26.466,115,27.671
TV6323,37,26.160,115,26.762
TV6324,37,26.245,115,26.827
TV6325,37,26.245,115,26.835
TV6326,37,26.248,115,26.867
TV6327,37,26.440,115,27.117
TV6328,37,26.306,115,27.208
TV6329,37,26.254,115,27.258
TV6330,37,25.875,115,27.215
TV6400,37,26.787,115,28.185
TV6401,37,26.857,115,28.241
TV6402,37,26.842,115,28.224
TV6403,37,26.844,115,28.162
TV6404,37,26.719,115,28.320
TV6405,37,26.608,115,28.261
TV6406,37,26.585,115,28.136
TV6407,37,26.633,115,28.123
TV6408,37,26.777,115,28.046
TV6409,37,26.678,115,27.947
TV6410,37,26.665,115,27.965
TV6411,37,26.407,115,28.000
TV6412,37,26.448,115,28.104
TV6413,37,26.366,115,28.126
TV6414,37,26.281,115,28.129
TV6415,37,26.187,115,28.145
TV6416,37,26.174,115,28.139
TV6417,37,26.312,115,27.868
TV6418,37,26.306,115,27.755
TV6419,37,26.205,115,26.667
TV6420,37,26.395,115,26.592
TV6421,37,26.293,115,26.846
TV6422,37,26.160,115,27.041
TV6423,37,25.620,115,27.141
TV6424,37,25.517,115,26.894
TV6500,37,25.914,115,26.846
TV6501,37,25.877,115,26.871
TV6502,37,25.863,115,26.856
TV6503,37,25.875,115,26.835
TV6503,37,25.876,115,26.835
TV6504,37,25.782,115,26.843
TV6505,37,25.798,115,26.730
TV6506,37,25.812,115,26.660
TV6507,37,25.746,115,26.679
TV6508,37,25.741,115,26.624
TV6509,37,25.722,115,26.570
TV6510,37,25.610,115,26.461
TV6511,37,25.930,115,26.481
TV6512,37,25.717,115,26.715
TV6601,37,28.950,115,30.691
TV6602,37,28.847,115,30.898
TV6603,37,28.740,115,30.853
TV6604,37,28.765,115,30.807
TV6605,37,28.734,115,30.775
TV6606,37,28.661,115,30.936
TV6607,37,28.599,115,30.014
TV6608,37,28.482,115,30.917
TV6609,37,28.472,115,30.866
TV6610,37,28.457,115,30.994
TV6611,37,28.417,115,30.980
TV6612,37,28.353,115,30.916
TV6613,37,28.387,115,30.728
TV6614,37,28.304,115,30.512
TV6615,37,28.297,115,30.522
TV6616,37,28.347,115,30.413
TV6700,37,28.656,115,30.409
TV6701,37,28.600,115,30.389
TV6702,37,28.529,115,30.378
TV6703,37,28.488,115,30.389
TV6704,37,28.477,115,30.420
TV6705,37,28.449,115,30.363
TV6706,37,28.446,115,30.353
TV6707,37,28.435,115,30.322
TV6708,37,28.284,115,30.084
TV6709,37,28.280,115,30.041
TV6710,37,28.729,115,30.342
TV6711,37,28.857,115,30.374
TV6720,37,26.802,115,27.371
TV6721,37,26.870,115,27.509
TV6722,37,27.150,115,27.910
TV6723,37,27.259,115,27.833
